OpenROAD f12e2f474102bfb875eeee57fb610d7d7de17770 
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO PSM-0002] Output voltage file is specified as: /workspace/iris_c3a247b9-0025-43e1-bae8-42a940fa0b63/Chip-Orchestra/output/nanocgra_lite_3x3_opt/reports/pdnsim_vdd.rpt.
[WARNING PSM-0016] Voltage pad location (VSRC) file not specified, defaulting pad location to checkerboard pattern on core area.
[WARNING PSM-0017] X direction bump pitch is not specified, defaulting to 140um.
[WARNING PSM-0018] Y direction bump pitch is not specified, defaulting to 140um.
[WARNING PSM-0065] VSRC location not specified, using default checkerboard pattern with one VDD every size bumps in x-direction and one in two bumps in the y-direction
[WARNING PSM-0030] VSRC location at (10.080um, 11.760um) and size 10.000um, is not located on an existing power stripe node. Moving to closest node at (10.080um, 41.460um).
[WARNING PSM-0030] VSRC location at (290.080um, 151.760um) and size 10.000um, is not located on an existing power stripe node. Moving to closest node at (280.080um, 161.460um).
[INFO PSM-0031] Number of PDN nodes on net vdd = 16202.
[WARNING PSM-0024] Instance _06205_, current node at (685800, 909440) at layer 1 have been moved from (686560, 901600).
[WARNING PSM-0024] Instance _06206_, current node at (702000, 909440) at layer 1 have been moved from (704480, 901600).
[WARNING PSM-0024] Instance _06209_, current node at (723600, 909440) at layer 1 have been moved from (721280, 901600).
[WARNING PSM-0024] Instance _06210_, current node at (788400, 893760) at layer 1 have been moved from (786240, 885920).
[WARNING PSM-0024] Instance _06211_, current node at (739800, 909440) at layer 1 have been moved from (740320, 901600).
[WARNING PSM-0024] Instance _06212_, current node at (766800, 1003520) at layer 1 have been moved from (766080, 995680).
[WARNING PSM-0024] Instance _06213_, current node at (750600, 1034880) at layer 1 have been moved from (752640, 1027040).
[WARNING PSM-0024] Instance _06214_, current node at (734400, 1003520) at layer 1 have been moved from (732480, 995680).
[WARNING PSM-0024] Instance _06218_, current node at (685800, 1003520) at layer 1 have been moved from (686560, 995680).
[WARNING PSM-0024] Instance _06221_, current node at (669600, 987840) at layer 1 have been moved from (669760, 980000).
[WARNING PSM-0024] Instance _06224_, current node at (642600, 987840) at layer 1 have been moved from (644000, 980000).
[WARNING PSM-0024] Instance _06226_, current node at (648000, 736960) at layer 1 have been moved from (648480, 729120).
[WARNING PSM-0024] Instance _06228_, current node at (669600, 784000) at layer 1 have been moved from (667520, 776160).
[WARNING PSM-0024] Instance _06230_, current node at (653400, 768320) at layer 1 have been moved from (655200, 760480).
[WARNING PSM-0024] Instance _06232_, current node at (658800, 909440) at layer 1 have been moved from (657440, 901600).
[WARNING PSM-0024] Instance _06233_, current node at (631800, 987840) at layer 1 have been moved from (631680, 980000).
[WARNING PSM-0024] Instance _06239_, current node at (675000, 1034880) at layer 1 have been moved from (676480, 1027040).
[WARNING PSM-0024] Instance _06241_, current node at (696600, 1034880) at layer 1 have been moved from (698880, 1027040).
[WARNING PSM-0024] Instance _06242_, current node at (707400, 1034880) at layer 1 have been moved from (705600, 1027040).
[WARNING PSM-0024] Instance _06247_, current node at (745200, 878080) at layer 1 have been moved from (744800, 870240).
[WARNING PSM-0024] Instance _06248_, current node at (734400, 878080) at layer 1 have been moved from (735840, 870240).
[WARNING PSM-0024] Instance _06250_, current node at (729000, 909440) at layer 1 have been moved from (728000, 901600).
[WARNING PSM-0024] Instance _06253_, current node at (621000, 909440) at layer 1 have been moved from (619360, 901600).
[WARNING PSM-0024] Instance _06254_, current node at (631800, 909440) at layer 1 have been moved from (632800, 901600).
[WARNING PSM-0024] Instance _06255_, current node at (642600, 909440) at layer 1 have been moved from (644000, 901600).
[WARNING PSM-0024] Instance _06256_, current node at (642600, 893760) at layer 1 have been moved from (644000, 885920).
[WARNING PSM-0024] Instance _06257_, current node at (696600, 909440) at layer 1 have been moved from (697760, 901600).
[WARNING PSM-0024] Instance _06259_, current node at (675000, 893760) at layer 1 have been moved from (673120, 885920).
[WARNING PSM-0024] Instance _06261_, current node at (669600, 909440) at layer 1 have been moved from (667520, 901600).
[WARNING PSM-0024] Instance _06264_, current node at (777600, 893760) at layer 1 have been moved from (777280, 885920).
[WARNING PSM-0024] Instance _06265_, current node at (750600, 893760) at layer 1 have been moved from (752640, 885920).
[WARNING PSM-0024] Instance _06268_, current node at (696600, 1003520) at layer 1 have been moved from (697760, 995680).
[WARNING PSM-0024] Instance _06270_, current node at (621000, 1019200) at layer 1 have been moved from (620480, 1011360).
[WARNING PSM-0024] Instance _06272_, current node at (637200, 987840) at layer 1 have been moved from (638400, 980000).
[WARNING PSM-0024] Instance _06273_, current node at (642600, 972160) at layer 1 have been moved from (644000, 964320).
[WARNING PSM-0024] Instance _06274_, current node at (631800, 1003520) at layer 1 have been moved from (632800, 995680).
[WARNING PSM-0024] Instance _06277_, current node at (626400, 1019200) at layer 1 have been moved from (626080, 1011360).
[WARNING PSM-0024] Instance _06278_, current node at (610200, 987840) at layer 1 have been moved from (610400, 980000).
[WARNING PSM-0024] Instance _06279_, current node at (615600, 987840) at layer 1 have been moved from (618240, 980000).
[WARNING PSM-0024] Instance _06280_, current node at (675000, 752640) at layer 1 have been moved from (676480, 744800).
[WARNING PSM-0024] Instance _06282_, current node at (658800, 736960) at layer 1 have been moved from (659680, 729120).
[WARNING PSM-0024] Instance _06283_, current node at (631800, 972160) at layer 1 have been moved from (631680, 964320).
[WARNING PSM-0024] Instance _06285_, current node at (653400, 1019200) at layer 1 have been moved from (651840, 1011360).
[WARNING PSM-0024] Instance _06287_, current node at (718200, 1019200) at layer 1 have been moved from (719040, 1011360).
[WARNING PSM-0024] Instance _06288_, current node at (729000, 862400) at layer 1 have been moved from (726880, 854560).
[WARNING PSM-0024] Instance _06294_, current node at (615600, 893760) at layer 1 have been moved from (618240, 885920).
[WARNING PSM-0024] Instance _06296_, current node at (658800, 878080) at layer 1 have been moved from (660800, 870240).
[WARNING PSM-0024] Instance _06297_, current node at (680400, 846720) at layer 1 have been moved from (680960, 838880).
[WARNING PSM-0024] Instance _06299_, current node at (685800, 862400) at layer 1 have been moved from (684320, 854560).
[WARNING PSM-0024] Instance _06301_, current node at (750600, 862400) at layer 1 have been moved from (752640, 854560).
[WARNING PSM-0024] Instance _06302_, current node at (734400, 846720) at layer 1 have been moved from (733600, 838880).
[WARNING PSM-0024] Instance _06305_, current node at (621000, 846720) at layer 1 have been moved from (621600, 838880).
[WARNING PSM-0024] Instance _06306_, current node at (604800, 846720) at layer 1 have been moved from (607040, 838880).
[WARNING PSM-0024] Instance _06307_, current node at (615600, 862400) at layer 1 have been moved from (618240, 854560).
[WARNING PSM-0024] Instance _06312_, current node at (604800, 736960) at layer 1 have been moved from (607040, 729120).
[WARNING PSM-0024] Instance _06315_, current node at (448200, 313600) at layer 1 have been moved from (446880, 305760).
[WARNING PSM-0024] Instance _06316_, current node at (437400, 360640) at layer 1 have been moved from (437920, 352800).
[WARNING PSM-0024] Instance _06319_, current node at (464400, 360640) at layer 1 have been moved from (462560, 352800).
[WARNING PSM-0024] Instance _06321_, current node at (405000, 313600) at layer 1 have been moved from (405440, 305760).
[WARNING PSM-0024] Instance _06325_, current node at (777600, 799680) at layer 1 have been moved from (779520, 791840).
[WARNING PSM-0024] Instance _06326_, current node at (783000, 815360) at layer 1 have been moved from (781760, 807520).
[WARNING PSM-0024] Instance _06327_, current node at (745200, 736960) at layer 1 have been moved from (743680, 729120).
[WARNING PSM-0024] Instance _06328_, current node at (793800, 815360) at layer 1 have been moved from (796320, 807520).
[WARNING PSM-0024] Instance _06329_, current node at (858600, 846720) at layer 1 have been moved from (861280, 838880).
[WARNING PSM-0024] Instance _06332_, current node at (842400, 878080) at layer 1 have been moved from (843360, 870240).
[WARNING PSM-0024] Instance _06333_, current node at (837000, 878080) at layer 1 have been moved from (837760, 870240).
[WARNING PSM-0024] Instance _06334_, current node at (847800, 846720) at layer 1 have been moved from (846720, 838880).
[WARNING PSM-0024] Instance _06335_, current node at (858600, 862400) at layer 1 have been moved from (856800, 854560).
[WARNING PSM-0024] Instance _06336_, current node at (826200, 862400) at layer 1 have been moved from (827680, 854560).
[WARNING PSM-0024] Instance _06338_, current node at (869400, 878080) at layer 1 have been moved from (869120, 870240).
[WARNING PSM-0024] Instance _06339_, current node at (874800, 878080) at layer 1 have been moved from (874720, 870240).
[WARNING PSM-0024] Instance _06341_, current node at (831600, 878080) at layer 1 have been moved from (832160, 870240).
[WARNING PSM-0024] Instance _06344_, current node at (858600, 878080) at layer 1 have been moved from (856800, 870240).
[WARNING PSM-0024] Instance _06345_, current node at (842400, 862400) at layer 1 have been moved from (843360, 854560).
[WARNING PSM-0024] Instance _06346_, current node at (885600, 862400) at layer 1 have been moved from (885920, 854560).
[WARNING PSM-0024] Instance _06351_, current node at (869400, 846720) at layer 1 have been moved from (870240, 838880).
[WARNING PSM-0024] Instance _06358_, current node at (756000, 752640) at layer 1 have been moved from (758240, 744800).
[WARNING PSM-0024] Instance _06359_, current node at (777600, 752640) at layer 1 have been moved from (777280, 744800).
[WARNING PSM-0024] Instance _06361_, current node at (820800, 878080) at layer 1 have been moved from (820960, 870240).
[WARNING PSM-0024] Instance _06362_, current node at (793800, 831040) at layer 1 have been moved from (796320, 823200).
[WARNING PSM-0024] Instance _06363_, current node at (815400, 893760) at layer 1 have been moved from (817600, 885920).
[WARNING PSM-0024] Instance _06365_, current node at (793800, 893760) at layer 1 have been moved from (791840, 885920).
[WARNING PSM-0024] Instance _06368_, current node at (880200, 909440) at layer 1 have been moved from (881440, 901600).
[WARNING PSM-0024] Instance _06373_, current node at (896400, 909440) at layer 1 have been moved from (896000, 901600).
[WARNING PSM-0024] Instance _06374_, current node at (885600, 940800) at layer 1 have been moved from (884800, 932960).
[WARNING PSM-0024] Instance _06377_, current node at (896400, 893760) at layer 1 have been moved from (894880, 885920).
[WARNING PSM-0024] Instance _06378_, current node at (880200, 893760) at layer 1 have been moved from (881440, 885920).
[WARNING PSM-0024] Instance _06379_, current node at (896400, 831040) at layer 1 have been moved from (897120, 823200).
[WARNING PSM-0024] Instance _06381_, current node at (885600, 846720) at layer 1 have been moved from (887040, 838880).
[WARNING PSM-0024] Instance _06382_, current node at (896400, 862400) at layer 1 have been moved from (894880, 854560).
[WARNING PSM-0024] Instance _06383_, current node at (907200, 831040) at layer 1 have been moved from (906080, 823200).
[WARNING PSM-0024] Instance _06385_, current node at (912600, 831040) at layer 1 have been moved from (915040, 823200).
[WARNING PSM-0024] Instance _06386_, current node at (901800, 846720) at layer 1 have been moved from (900480, 838880).
[WARNING PSM-0024] Instance _06390_, current node at (880200, 940800) at layer 1 have been moved from (878080, 932960).
[WARNING PSM-0024] Instance _06394_, current node at (880200, 925120) at layer 1 have been moved from (878080, 917280).
[WARNING PSM-0024] Instance _06396_, current node at (907200, 925120) at layer 1 have been moved from (904960, 917280).
[WARNING PSM-0024] Instance _06397_, current node at (912600, 862400) at layer 1 have been moved from (913920, 854560).
[WARNING PSM-0024] Instance _06398_, current node at (918000, 862400) at layer 1 have been moved from (920640, 854560).
[WARNING PSM-0024] Instance _06400_, current node at (923400, 846720) at layer 1 have been moved from (924000, 838880).
[WARNING PSM-0024] Instance _06401_, current node at (831600, 893760) at layer 1 have been moved from (831040, 885920).
[WARNING PSM-0024] Instance _06402_, current node at (804600, 925120) at layer 1 have been moved from (804160, 917280).
[WARNING PSM-0024] Instance _06403_, current node at (804600, 909440) at layer 1 have been moved from (801920, 901600).
[WARNING PSM-0024] Instance _06406_, current node at (820800, 909440) at layer 1 have been moved from (823200, 901600).
[WARNING PSM-0024] Instance _06409_, current node at (864000, 972160) at layer 1 have been moved from (864640, 964320).
[WARNING PSM-0024] Instance _06410_, current node at (874800, 893760) at layer 1 have been moved from (872480, 885920).
[WARNING PSM-0024] Instance _06412_, current node at (885600, 878080) at layer 1 have been moved from (887040, 870240).
[WARNING PSM-0024] Instance _06414_, current node at (912600, 846720) at layer 1 have been moved from (912800, 838880).
[WARNING PSM-0024] Instance _06415_, current node at (918000, 831040) at layer 1 have been moved from (920640, 823200).
[WARNING PSM-0024] Instance _06418_, current node at (761400, 784000) at layer 1 have been moved from (759360, 776160).
[WARNING PSM-0024] Instance _06420_, current node at (923400, 956480) at layer 1 have been moved from (921760, 948640).
[WARNING PSM-0024] Instance _06421_, current node at (928800, 956480) at layer 1 have been moved from (927360, 948640).
[WARNING PSM-0024] Instance _06423_, current node at (880200, 956480) at layer 1 have been moved from (879200, 948640).
[WARNING PSM-0024] Instance _06424_, current node at (880200, 987840) at layer 1 have been moved from (882560, 980000).
[WARNING PSM-0024] Instance _06427_, current node at (885600, 972160) at layer 1 have been moved from (887040, 964320).
[WARNING PSM-0024] Instance _06428_, current node at (874800, 972160) at layer 1 have been moved from (876960, 964320).
[WARNING PSM-0024] Instance _06430_, current node at (885600, 956480) at layer 1 have been moved from (884800, 948640).
[WARNING PSM-0024] Instance _06431_, current node at (912600, 956480) at layer 1 have been moved from (912800, 948640).
[WARNING PSM-0024] Instance _06433_, current node at (918000, 940800) at layer 1 have been moved from (919520, 932960).
[WARNING PSM-0024] Instance _06434_, current node at (934200, 925120) at layer 1 have been moved from (936320, 917280).
[WARNING PSM-0024] Instance _06437_, current node at (934200, 862400) at layer 1 have been moved from (936320, 854560).
[WARNING PSM-0024] Instance _06438_, current node at (950400, 862400) at layer 1 have been moved from (949760, 854560).
[WARNING PSM-0024] Instance _06441_, current node at (837000, 925120) at layer 1 have been moved from (835520, 917280).
[WARNING PSM-0024] Instance _06442_, current node at (842400, 925120) at layer 1 have been moved from (841120, 917280).
[WARNING PSM-0024] Instance _06443_, current node at (820800, 925120) at layer 1 have been moved from (822080, 917280).
[WARNING PSM-0024] Instance _06450_, current node at (858600, 893760) at layer 1 have been moved from (856800, 885920).
[WARNING PSM-0024] Instance _06451_, current node at (847800, 909440) at layer 1 have been moved from (848960, 901600).
[WARNING PSM-0024] Instance _06452_, current node at (858600, 909440) at layer 1 have been moved from (861280, 901600).
[WARNING PSM-0024] Instance _06459_, current node at (777600, 784000) at layer 1 have been moved from (777280, 776160).
[WARNING PSM-0024] Instance _06461_, current node at (934200, 972160) at layer 1 have been moved from (936320, 964320).
[WARNING PSM-0024] Instance _06465_, current node at (869400, 987840) at layer 1 have been moved from (866880, 980000).
[WARNING PSM-0024] Instance _06466_, current node at (901800, 987840) at layer 1 have been moved from (899360, 980000).
[WARNING PSM-0024] Instance _06467_, current node at (880200, 1003520) at layer 1 have been moved from (881440, 995680).
[WARNING PSM-0024] Instance _06470_, current node at (896400, 972160) at layer 1 have been moved from (897120, 964320).
[WARNING PSM-0024] Instance _06471_, current node at (918000, 972160) at layer 1 have been moved from (917280, 964320).
[WARNING PSM-0024] Instance _06472_, current node at (934200, 956480) at layer 1 have been moved from (936320, 948640).
[WARNING PSM-0024] Instance _06474_, current node at (939600, 940800) at layer 1 have been moved from (937440, 932960).
[WARNING PSM-0024] Instance _06476_, current node at (939600, 846720) at layer 1 have been moved from (937440, 838880).
[WARNING PSM-0024] Instance _06478_, current node at (945000, 846720) at layer 1 have been moved from (944160, 838880).
[WARNING PSM-0024] Instance _06480_, current node at (928800, 878080) at layer 1 have been moved from (928480, 870240).
[WARNING PSM-0024] Instance _06481_, current node at (810000, 940800) at layer 1 have been moved from (812000, 932960).
[WARNING PSM-0024] Instance _06482_, current node at (804600, 940800) at layer 1 have been moved from (806400, 932960).
[WARNING PSM-0024] Instance _06483_, current node at (820800, 940800) at layer 1 have been moved from (822080, 932960).
[WARNING PSM-0024] Instance _06484_, current node at (847800, 925120) at layer 1 have been moved from (848960, 917280).
[WARNING PSM-0024] Instance _06486_, current node at (858600, 925120) at layer 1 have been moved from (856800, 917280).
[WARNING PSM-0024] Instance _06488_, current node at (869400, 925120) at layer 1 have been moved from (868000, 917280).
[WARNING PSM-0024] Instance _06489_, current node at (907200, 878080) at layer 1 have been moved from (908320, 870240).
[WARNING PSM-0024] Instance _06491_, current node at (901800, 878080) at layer 1 have been moved from (899360, 870240).
[WARNING PSM-0024] Instance _06492_, current node at (901800, 862400) at layer 1 have been moved from (903840, 854560).
[WARNING PSM-0024] Instance _06494_, current node at (912600, 878080) at layer 1 have been moved from (915040, 870240).
[WARNING PSM-0024] Instance _06496_, current node at (972000, 846720) at layer 1 have been moved from (969920, 838880).
[WARNING PSM-0024] Instance _06500_, current node at (745200, 799680) at layer 1 have been moved from (742560, 791840).
[WARNING PSM-0024] Instance _06502_, current node at (756000, 768320) at layer 1 have been moved from (757120, 760480).
[WARNING PSM-0024] Instance _06503_, current node at (756000, 799680) at layer 1 have been moved from (757120, 791840).
[WARNING PSM-0024] Instance _06505_, current node at (907200, 1003520) at layer 1 have been moved from (909440, 995680).
[WARNING PSM-0024] Instance _06506_, current node at (837000, 1019200) at layer 1 have been moved from (838880, 1011360).
[WARNING PSM-0024] Instance _06507_, current node at (912600, 1019200) at layer 1 have been moved from (911680, 1011360).
[WARNING PSM-0024] Instance _06510_, current node at (885600, 987840) at layer 1 have been moved from (888160, 980000).
[WARNING PSM-0024] Instance _06511_, current node at (874800, 987840) at layer 1 have been moved from (872480, 980000).
[WARNING PSM-0024] Instance _06512_, current node at (842400, 987840) at layer 1 have been moved from (842240, 980000).
[WARNING PSM-0024] Instance _06514_, current node at (858600, 987840) at layer 1 have been moved from (856800, 980000).
[WARNING PSM-0024] Instance _06517_, current node at (896400, 1003520) at layer 1 have been moved from (896000, 995680).
[WARNING PSM-0024] Instance _06518_, current node at (918000, 1003520) at layer 1 have been moved from (919520, 995680).
[WARNING PSM-0024] Instance _06521_, current node at (945000, 972160) at layer 1 have been moved from (945280, 964320).
[WARNING PSM-0024] Instance _06525_, current node at (955800, 940800) at layer 1 have been moved from (953120, 932960).
[WARNING PSM-0024] Instance _06526_, current node at (945000, 909440) at layer 1 have been moved from (944160, 901600).
[WARNING PSM-0024] Instance _06527_, current node at (950400, 925120) at layer 1 have been moved from (949760, 917280).
[WARNING PSM-0024] Instance _06529_, current node at (934200, 909440) at layer 1 have been moved from (936320, 901600).
[WARNING PSM-0024] Instance _06532_, current node at (858600, 940800) at layer 1 have been moved from (856800, 932960).
[WARNING PSM-0024] Instance _06533_, current node at (847800, 940800) at layer 1 have been moved from (845600, 932960).
[WARNING PSM-0024] Instance _06535_, current node at (869400, 940800) at layer 1 have been moved from (870240, 932960).
[WARNING PSM-0024] Instance _06538_, current node at (907200, 893760) at layer 1 have been moved from (907200, 885920).
[WARNING PSM-0024] Instance _06540_, current node at (912600, 909440) at layer 1 have been moved from (915040, 901600).
[WARNING PSM-0024] Instance _06542_, current node at (961200, 909440) at layer 1 have been moved from (958720, 901600).
[WARNING PSM-0024] Instance _06544_, current node at (977400, 878080) at layer 1 have been moved from (977760, 870240).
[WARNING PSM-0024] Instance _06547_, current node at (739800, 768320) at layer 1 have been moved from (739200, 760480).
[WARNING PSM-0024] Instance _06550_, current node at (923400, 1019200) at layer 1 have been moved from (925120, 1011360).
[WARNING PSM-0024] Instance _06554_, current node at (858600, 1019200) at layer 1 have been moved from (856800, 1011360).
[WARNING PSM-0024] Instance _06555_, current node at (793800, 1003520) at layer 1 have been moved from (792960, 995680).
[WARNING PSM-0024] Instance _06557_, current node at (847800, 1019200) at layer 1 have been moved from (847840, 1011360).
[WARNING PSM-0024] Instance _06561_, current node at (842400, 1003520) at layer 1 have been moved from (843360, 995680).
[WARNING PSM-0024] Instance _06562_, current node at (804600, 987840) at layer 1 have been moved from (804160, 980000).
[WARNING PSM-0024] Instance _06563_, current node at (837000, 1003520) at layer 1 have been moved from (834400, 995680).
[WARNING PSM-0024] Instance _06565_, current node at (858600, 1003520) at layer 1 have been moved from (856800, 995680).
[WARNING PSM-0024] Instance _06568_, current node at (864000, 1019200) at layer 1 have been moved from (863520, 1011360).
[WARNING PSM-0024] Instance _06569_, current node at (945000, 1019200) at layer 1 have been moved from (945280, 1011360).
[WARNING PSM-0024] Instance _06571_, current node at (966600, 1003520) at layer 1 have been moved from (964320, 995680).
[WARNING PSM-0024] Instance _06573_, current node at (955800, 987840) at layer 1 have been moved from (953120, 980000).
[WARNING PSM-0024] Instance _06576_, current node at (950400, 956480) at layer 1 have been moved from (949760, 948640).
[WARNING PSM-0024] Instance _06579_, current node at (945000, 893760) at layer 1 have been moved from (946400, 885920).
[WARNING PSM-0024] Instance _06581_, current node at (858600, 956480) at layer 1 have been moved from (856800, 948640).
[WARNING PSM-0024] Instance _06582_, current node at (804600, 956480) at layer 1 have been moved from (803040, 948640).
[WARNING PSM-0024] Instance _06583_, current node at (820800, 972160) at layer 1 have been moved from (818720, 964320).
[WARNING PSM-0024] Instance _06586_, current node at (837000, 972160) at layer 1 have been moved from (834400, 964320).
[WARNING PSM-0024] Instance _06589_, current node at (928800, 893760) at layer 1 have been moved from (928480, 885920).
[WARNING PSM-0024] Instance _06592_, current node at (918000, 893760) at layer 1 have been moved from (919520, 885920).
[WARNING PSM-0024] Instance _06593_, current node at (923400, 909440) at layer 1 have been moved from (924000, 901600).
[WARNING PSM-0024] Instance _06595_, current node at (972000, 893760) at layer 1 have been moved from (974400, 885920).
[WARNING PSM-0024] Instance _06596_, current node at (939600, 893760) at layer 1 have been moved from (937440, 885920).
[WARNING PSM-0024] Instance _06597_, current node at (961200, 972160) at layer 1 have been moved from (958720, 964320).
[WARNING PSM-0024] Instance _06598_, current node at (858600, 1034880) at layer 1 have been moved from (856800, 1027040).
[WARNING PSM-0024] Instance _06599_, current node at (869400, 1034880) at layer 1 have been moved from (871360, 1027040).
[WARNING PSM-0024] Instance _06602_, current node at (788400, 987840) at layer 1 have been moved from (790720, 980000).
[WARNING PSM-0024] Instance _06603_, current node at (788400, 972160) at layer 1 have been moved from (789600, 964320).
[WARNING PSM-0024] Instance _06607_, current node at (826200, 972160) at layer 1 have been moved from (824320, 964320).
[WARNING PSM-0024] Instance _06608_, current node at (820800, 987840) at layer 1 have been moved from (823200, 980000).
[WARNING PSM-0024] Instance _06612_, current node at (810000, 987840) at layer 1 have been moved from (809760, 980000).
[WARNING PSM-0024] Instance _06614_, current node at (831600, 987840) at layer 1 have been moved from (831040, 980000).
[WARNING PSM-0024] Instance _06616_, current node at (880200, 1019200) at layer 1 have been moved from (878080, 1011360).
[WARNING PSM-0024] Instance _06619_, current node at (939600, 1003520) at layer 1 have been moved from (937440, 995680).
[WARNING PSM-0024] Instance _06621_, current node at (955800, 878080) at layer 1 have been moved from (957600, 870240).
[WARNING PSM-0024] Instance _06626_, current node at (810000, 956480) at layer 1 have been moved from (808640, 948640).
[WARNING PSM-0024] Instance _06627_, current node at (815400, 956480) at layer 1 have been moved from (817600, 948640).
[WARNING PSM-0024] Instance _06629_, current node at (837000, 893760) at layer 1 have been moved from (838880, 885920).
[WARNING PSM-0024] Instance _06632_, current node at (934200, 878080) at layer 1 have been moved from (936320, 870240).
[WARNING PSM-0024] Instance _06633_, current node at (788400, 846720) at layer 1 have been moved from (788480, 838880).
[WARNING PSM-0024] Instance _06636_, current node at (837000, 846720) at layer 1 have been moved from (836640, 838880).
[WARNING PSM-0024] Instance _06640_, current node at (707400, 784000) at layer 1 have been moved from (710080, 776160).
[WARNING PSM-0024] Instance _06644_, current node at (361800, 297920) at layer 1 have been moved from (362880, 290080).
[WARNING PSM-0024] Instance _06647_, current node at (361800, 282240) at layer 1 have been moved from (360640, 274400).
[WARNING PSM-0024] Instance _06650_, current node at (307800, 282240) at layer 1 have been moved from (308000, 274400).
[WARNING PSM-0024] Instance _06651_, current node at (367200, 360640) at layer 1 have been moved from (365120, 352800).
[WARNING PSM-0024] Instance _06652_, current node at (307800, 329280) at layer 1 have been moved from (309120, 321440).
[WARNING PSM-0024] Instance _06654_, current node at (550800, 642880) at layer 1 have been moved from (551040, 635040).
[WARNING PSM-0024] Instance _06656_, current node at (631800, 642880) at layer 1 have been moved from (633920, 635040).
[WARNING PSM-0024] Instance _06658_, current node at (459000, 611520) at layer 1 have been moved from (461440, 603680).
[WARNING PSM-0024] Instance _06661_, current node at (621000, 642880) at layer 1 have been moved from (620480, 635040).
[WARNING PSM-0024] Instance _06662_, current node at (561600, 642880) at layer 1 have been moved from (561120, 635040).
[WARNING PSM-0024] Instance _06665_, current node at (642600, 642880) at layer 1 have been moved from (644000, 635040).
[WARNING PSM-0024] Instance _06668_, current node at (583200, 642880) at layer 1 have been moved from (581280, 635040).
[WARNING PSM-0024] Instance _06670_, current node at (577800, 627200) at layer 1 have been moved from (579040, 619360).
[WARNING PSM-0024] Instance _06673_, current node at (610200, 627200) at layer 1 have been moved from (608160, 619360).
[WARNING PSM-0024] Instance _06674_, current node at (599400, 674240) at layer 1 have been moved from (601440, 666400).
[WARNING PSM-0024] Instance _06675_, current node at (615600, 627200) at layer 1 have been moved from (618240, 619360).
[WARNING PSM-0024] Instance _06676_, current node at (604800, 658560) at layer 1 have been moved from (603680, 650720).
[WARNING PSM-0024] Instance _06677_, current node at (615600, 658560) at layer 1 have been moved from (618240, 650720).
[WARNING PSM-0024] Instance _06678_, current node at (631800, 627200) at layer 1 have been moved from (629440, 619360).
[WARNING PSM-0024] Instance _06684_, current node at (486000, 627200) at layer 1 have been moved from (486080, 619360).
[WARNING PSM-0024] Instance _06685_, current node at (491400, 611520) at layer 1 have been moved from (490560, 603680).
[WARNING PSM-0024] Instance _06687_, current node at (572400, 611520) at layer 1 have been moved from (570080, 603680).
[WARNING PSM-0024] Instance _06689_, current node at (561600, 595840) at layer 1 have been moved from (560000, 588000).
[WARNING PSM-0024] Instance _06690_, current node at (545400, 611520) at layer 1 have been moved from (544320, 603680).
[WARNING PSM-0024] Instance _06691_, current node at (540000, 611520) at layer 1 have been moved from (538720, 603680).
[WARNING PSM-0024] Instance _06694_, current node at (529200, 595840) at layer 1 have been moved from (529760, 588000).
[WARNING PSM-0024] Instance _06697_, current node at (583200, 611520) at layer 1 have been moved from (585760, 603680).
[WARNING PSM-0024] Instance _06700_, current node at (577800, 611520) at layer 1 have been moved from (579040, 603680).
[WARNING PSM-0024] Instance _06701_, current node at (529200, 627200) at layer 1 have been moved from (530880, 619360).
[WARNING PSM-0024] Instance _06702_, current node at (599400, 611520) at layer 1 have been moved from (596960, 603680).
[WARNING PSM-0024] Instance _06704_, current node at (588600, 595840) at layer 1 have been moved from (590240, 588000).
[WARNING PSM-0024] Instance _06706_, current node at (621000, 611520) at layer 1 have been moved from (620480, 603680).
[WARNING PSM-0024] Instance _06711_, current node at (637200, 627200) at layer 1 have been moved from (638400, 619360).
[WARNING PSM-0024] Instance _06713_, current node at (631800, 611520) at layer 1 have been moved from (633920, 603680).
[WARNING PSM-0024] Instance _06715_, current node at (469800, 611520) at layer 1 have been moved from (470400, 603680).
[WARNING PSM-0024] Instance _06718_, current node at (642600, 486080) at layer 1 have been moved from (641760, 478240).
[WARNING PSM-0024] Instance _06719_, current node at (491400, 564480) at layer 1 have been moved from (491680, 556640).
[WARNING PSM-0024] message limit reached, this message will no longer print
[INFO PSM-0064] Number of voltage sources = 2.
[INFO PSM-0040] All PDN stripes on net vdd are connected.
########## IR report #################
Worstcase voltage: 5.00e+00 V
Average IR drop  : 1.07e-06 V
Worstcase IR drop: 1.48e-06 V
######################################
[INFO PSM-0002] Output voltage file is specified as: /workspace/iris_c3a247b9-0025-43e1-bae8-42a940fa0b63/Chip-Orchestra/output/nanocgra_lite_3x3_opt/reports/pdnsim_vss.rpt.
[WARNING PSM-0016] Voltage pad location (VSRC) file not specified, defaulting pad location to checkerboard pattern on core area.
[WARNING PSM-0017] X direction bump pitch is not specified, defaulting to 140um.
[WARNING PSM-0018] Y direction bump pitch is not specified, defaulting to 140um.
[WARNING PSM-0065] VSRC location not specified, using default checkerboard pattern with one VDD every size bumps in x-direction and one in two bumps in the y-direction
